date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,yr_built
30-06-2014 00:00,480000,4,3,2440,9664,2,1981
30-06-2014 00:00,875000,4,1.5,1800,3245,1.5,1929
30-06-2014 00:00,308000,3,1,1010,8800,1,1954
30-06-2014 00:00,880000,4,2.75,3220,4392,1.5,1931
30-06-2014 00:00,1730000,5,3.5,5000,26540,2,2008
30-06-2014 00:00,170000,2,1,1200,24792,2,1976
30-06-2014 00:00,491500,3,2.25,1470,4322,2,1985
30-06-2014 00:00,515000,3,2.5,2600,4506,2,2003
30-06-2014 00:00,550000,4,1.5,2750,128502,1,1958
30-06-2014 00:00,255000,2,1,1320,9967,1,1919
30-06-2014 00:00,635000,3,2.5,3350,4007,2,2005
30-06-2014 00:00,850000,3,2.5,2650,2387,2,1920
30-06-2014 00:00,265000,2,2,1860,10856,1,1952
30-06-2014 00:00,349810,3,1,960,8855,1,1958
30-06-2014 00:00,972000,4,1.75,2010,6300,1,1937
30-06-2014 00:00,235000,2,1,900,28800,1,1928
30-06-2014 00:00,330000,4,2.5,2340,11784,2,1997
30-06-2014 00:00,500000,4,3,3720,15048,3,1979
30-06-2014 00:00,570000,3,2,1890,29185,1,1949
30-06-2014 00:00,1309500,4,2.5,2680,12215,1,1956
30-06-2014 00:00,544000,3,2.5,1460,1613,2,2007
30-06-2014 00:00,439000,3,2.5,3180,7904,1,2006
30-06-2014 00:00,530000,4,2.25,1980,15086,2,1981
30-06-2014 00:00,427500,2,2,1090,934,3,2008
30-06-2014 00:00,337000,4,2.5,2230,5970,2,2002
30-06-2014 00:00,1095000,4,2.75,3330,9143,2,1995
30-06-2014 00:00,435000,4,2,1880,3840,1,1904
30-06-2014 00:00,765000,5,3,2870,5700,1,1964
30-06-2014 00:00,492650,4,1.75,2120,9786,1,1967
30-06-2014 00:00,383962,4,2.5,2700,6998,2,2001
30-06-2014 00:00,950000,4,2.5,3670,7680,2.5,2007
30-06-2014 00:00,457000,3,2.5,1220,1330,2,2008
30-06-2014 00:00,1510000,5,3.25,4390,11250,2,2007
30-06-2014 00:00,882566,4,2.5,3560,5265,3,2014
30-06-2014 00:00,963000,4,3.25,3530,8589,2,2007
30-06-2014 00:00,345000,4,2.5,2280,5000,2,2006
30-06-2014 00:00,2065000,4,3.75,4350,7965,2,2013
01-07-2014 00:00,800000,3,3.5,3830,221284,2,1993
01-07-2014 00:00,314500,3,2,2050,13303,1,1993
01-07-2014 00:00,530000,3,2.5,3660,39478,2,1989
01-07-2014 00:00,650000,4,2.5,3350,46748,2,2004
01-07-2014 00:00,349500,3,2,1270,3600,1,1963
01-07-2014 00:00,1198000,4,3.5,3400,3850,2.5,2008
01-07-2014 00:00,165050,3,1,1200,8514,1,1959
01-07-2014 00:00,580000,3,2.5,2200,11000,2,1978
01-07-2014 00:00,330000,3,2.5,1680,11312,1,1959
01-07-2014 00:00,875000,5,3.5,3840,8279,2,2001
01-07-2014 00:00,500000,2,1,950,4500,1,1926
01-07-2014 00:00,445000,4,2.5,2280,42077,2,1994
01-07-2014 00:00,274900,4,2.5,1970,6600,2,1987
01-07-2014 00:00,219950,3,1.5,1620,9310,1,1967
01-07-2014 00:00,691500,4,2.5,2600,7200,2,1962
01-07-2014 00:00,459500,2,1,1250,3825,1,1929
01-07-2014 00:00,955500,4,1.75,2130,5080,1.5,1914
01-07-2014 00:00,328950,4,1.75,2550,8976,1,1978
01-07-2014 00:00,307000,3,1,1150,6000,1.5,1927
01-07-2014 00:00,382500,3,1.75,1040,9000,1,1967
01-07-2014 00:00,1150000,4,2.5,3340,10422,2,1996
01-07-2014 00:00,1297000,6,2.75,2630,9420,2,1900
01-07-2014 00:00,478000,3,2.25,1640,3896,2,1994
01-07-2014 00:00,260000,2,1,770,7906,1,1948
01-07-2014 00:00,850000,4,3.25,4350,112750,1,2006
01-07-2014 00:00,616000,4,1.75,1700,5846,1,1957
01-07-2014 00:00,540000,3,1.75,2050,9580,1,1984
01-07-2014 00:00,300000,3,2.25,1660,5128,2,2001
01-07-2014 00:00,507500,3,1.75,1990,9594,1,1977
01-07-2014 00:00,3800000,5,5.5,7050,42840,1,1978
01-07-2014 00:00,241000,3,2,1770,7000,1,1986
01-07-2014 00:00,485000,3,2.25,2440,47916,2,1991
01-07-2014 00:00,695000,3,2.5,2620,51354,2,1998
01-07-2014 00:00,548000,4,2.5,2440,11005,2,1994
01-07-2014 00:00,345000,2,1,1080,7775,1,1955
01-07-2014 00:00,280000,3,1,1090,10710,1,1962
01-07-2014 00:00,450000,3,1.75,1400,13775,1,1963
01-07-2014 00:00,515000,3,2.5,2010,7200,2,1994
01-07-2014 00:00,1014250,3,1,1640,12855,1.5,1920
01-07-2014 00:00,739900,5,2.5,3290,5029,2,2004
01-07-2014 00:00,600000,2,2.5,2510,14878,2,1990
01-07-2014 00:00,370000,2,1,860,6050,1,1952
01-07-2014 00:00,729032,4,2.5,2840,12866,1,1977
01-07-2014 00:00,510000,3,1.75,1750,7020,2,1934
01-07-2014 00:00,425000,3,1.5,1300,19163,1,1964
01-07-2014 00:00,1080000,3,2.75,3890,7216,2,1967
01-07-2014 00:00,337000,3,2.25,1460,941,3,2006
01-07-2014 00:00,563000,4,1,1410,3376,1.5,1911
01-07-2014 00:00,1695000,4,2.75,3770,10900,2,1924
01-07-2014 00:00,245000,3,2,1190,4072,1.5,1907
01-07-2014 00:00,590000,3,2,1410,6413,1,1947
01-07-2014 00:00,695000,3,2,2500,4080,1.5,1922
01-07-2014 00:00,402500,2,1,800,2280,1,1946
01-07-2014 00:00,435000,3,2.5,2530,13446,2,1993
01-07-2014 00:00,660000,3,2,2570,28500,1,1983
01-07-2014 00:00,300000,3,2.75,2090,9620,1,1987
01-07-2014 00:00,600000,5,2.25,2980,7781,1,1960
01-07-2014 00:00,205000,3,1.75,1170,8239,1,1981
01-07-2014 00:00,357500,3,3.5,2080,5100,2,2004
01-07-2014 00:00,1110000,5,3.25,3350,4000,2,1997
01-07-2014 00:00,332888,2,2.5,1050,1029,2,2007
01-07-2014 00:00,174000,2,1,900,13531,1,1979
01-07-2014 00:00,515000,2,1,1050,5000,1,1907
01-07-2014 00:00,392000,5,2.25,3740,32481,1.5,1958
01-07-2014 00:00,485000,4,1.75,1430,4096,2,1900
01-07-2014 00:00,217500,3,1.75,1400,9546,1,1984
01-07-2014 00:00,502000,3,2.25,1600,45613,2,1983
01-07-2014 00:00,820000,3,2.25,2880,9750,2,1989
01-07-2014 00:00,1640000,3,3.25,3140,5445,2,1913
01-07-2014 00:00,102500,2,1,820,4320,1,1937
01-07-2014 00:00,925000,5,5.5,5190,12637,2,2001
01-07-2014 00:00,540000,4,2.5,2180,10140,1,1968
01-07-2014 00:00,600000,2,1,910,2002,1.5,1900
01-07-2014 00:00,406000,4,1,1580,8475,1.5,1928
01-07-2014 00:00,620000,4,3,2130,6325,1,1948
01-07-2014 00:00,1060000,4,2.5,4570,16015,2,1990
01-07-2014 00:00,401000,3,2,1240,11172,1,1984
01-07-2014 00:00,725000,3,1.75,1860,6000,2,1959
01-07-2014 00:00,276000,1,0.75,370,1801,1,1923
01-07-2014 00:00,500000,5,3.25,3130,12087,2,1975
01-07-2014 00:00,375000,3,1.75,2530,35150,1,1977
01-07-2014 00:00,2300000,4,4.75,3970,9778,2,1928
01-07-2014 00:00,260000,3,2.25,1920,9680,1,1961
01-07-2014 00:00,1565000,4,2.75,2970,12750,1.5,1918
01-07-2014 00:00,431000,4,2.5,2300,6087,2,2001
01-07-2014 00:00,321000,4,2.5,1830,9601,2,2003
01-07-2014 00:00,433000,4,1.5,1550,5053,1,1963
01-07-2014 00:00,920000,4,3.5,4080,10666,2,2005
01-07-2014 00:00,482000,3,2.25,1710,21485,2,1989
01-07-2014 00:00,712000,3,2.5,2375,4094,2,2002
01-07-2014 00:00,505000,4,2.75,2200,9778,1,1962
01-07-2014 00:00,2367000,3,2.25,3530,17450,1,1930
01-07-2014 00:00,452000,3,1.75,1110,9012,1,1966
01-07-2014 00:00,581000,4,1,1630,2566,1.5,1921
01-07-2014 00:00,952500,4,1.5,2550,5055,2,1910
01-07-2014 00:00,808000,4,2.25,2500,8866,2,1987
01-07-2014 00:00,476000,4,3,2890,6885,1,1945
01-07-2014 00:00,535000,4,1.75,1420,5000,1.5,1945
01-07-2014 00:00,1356925,4,3.5,4270,5800,2,1937
01-07-2014 00:00,629800,3,2.5,2390,1984,2,2008
01-07-2014 00:00,417838,4,2.5,2530,5048,2,2014
01-07-2014 00:00,399895,4,2.5,2701,4500,2,2014
01-07-2014 00:00,825000,4,2.75,3990,6637,2,2003
01-07-2014 00:00,300000,4,2.5,2303,3826,2,2006
01-07-2014 00:00,640000,2,2.25,1540,965,3,2007
01-07-2014 00:00,460000,3,2.5,1450,1053,2,2008
01-07-2014 00:00,525000,2,2.5,1160,1458,2,2012
01-07-2014 00:00,499990,4,2.75,2910,6334,2,2013
01-07-2014 00:00,1020000,4,3.5,3770,8501,2,2008
02-07-2014 00:00,675000,5,2.25,2900,10300,1,1985
02-07-2014 00:00,512031,3,1.75,1540,3000,1,1920
02-07-2014 00:00,310000,2,1,700,3000,1,1918
02-07-2014 00:00,1075000,3,2.5,3280,10302,1,1970
02-07-2014 00:00,255000,4,2,2430,8960,1,1960
02-07-2014 00:00,435000,3,2.5,1900,7984,2,1993
02-07-2014 00:00,453000,3,2,1660,15050,1,1983
02-07-2014 00:00,260000,4,2,1620,7992,2,1975
02-07-2014 00:00,659000,4,2,2090,10800,1,1951
02-07-2014 00:00,223000,3,2,1110,7231,1,1991
02-07-2014 00:00,851000,5,3.25,3760,9792,2,1984
02-07-2014 00:00,605000,3,2.25,2080,12134,1,1973
02-07-2014 00:00,895000,4,2.25,1950,5950,1,1947
02-07-2014 00:00,519000,5,2.25,2570,13054,1,1950
02-07-2014 00:00,535000,3,1.75,2330,12141,1,1983
02-07-2014 00:00,489000,3,3,3700,10375,2,1982
02-07-2014 00:00,250000,3,2.25,1920,7738,1,1965
02-07-2014 00:00,580000,3,2.25,1900,3960,1.5,1905
02-07-2014 00:00,1038000,4,1.75,1440,13296,1,1967
02-07-2014 00:00,605000,4,2.25,2940,48788,1,1961
02-07-2014 00:00,599950,4,3.5,2500,3080,2,2008
02-07-2014 00:00,700000,3,2.5,2490,23891,2,1993
02-07-2014 00:00,480000,3,2,1470,10052,1,1956
02-07-2014 00:00,329950,4,2.5,2120,4558,2,2002
02-07-2014 00:00,250000,3,1.75,1200,24805,1,1984
02-07-2014 00:00,345000,5,2.5,2450,6994,2,2002
02-07-2014 00:00,175000,4,2.5,1780,6000,2,1991
02-07-2014 00:00,185000,5,1,1590,6700,1.5,1942
02-07-2014 00:00,411000,4,2,2370,76665,2,1978
02-07-2014 00:00,690000,3,1.5,1760,4000,2,1922
02-07-2014 00:00,265000,4,3,1940,8170,1,1948
02-07-2014 00:00,720000,4,3,3550,12327,1.5,1990
02-07-2014 00:00,256000,4,2.5,2050,5787,2,2002
02-07-2014 00:00,255000,4,2.25,1680,3179,2,2002
02-07-2014 00:00,540000,3,2.25,1320,1800,2,1994
02-07-2014 00:00,481015,3,2.25,1550,5511,2,1987
02-07-2014 00:00,575000,3,1.75,2680,8625,1,1974
02-07-2014 00:00,339950,3,2.5,2390,34041,1,1984
02-07-2014 00:00,475000,4,2.5,2040,7260,2,1963
02-07-2014 00:00,732000,3,3.75,2670,6517,2.5,1977
02-07-2014 00:00,860000,4,1.75,1880,3720,1.5,1924
02-07-2014 00:00,389000,4,1.75,2400,7700,1.5,1927
02-07-2014 00:00,645000,3,1.75,2270,11472,1,1956
02-07-2014 00:00,475000,4,2.5,1850,5444,2,1981
02-07-2014 00:00,550000,4,2.75,2160,5005,1,1987
02-07-2014 00:00,305000,2,1,2160,12960,1,1968
02-07-2014 00:00,782000,2,1.5,1570,3600,1.5,1906
02-07-2014 00:00,545000,3,2,1340,7200,1.5,1923
02-07-2014 00:00,394500,4,2.5,3002,6042,2,2004
02-07-2014 00:00,600000,5,2,2190,9072,1,1965
02-07-2014 00:00,1300000,4,1.75,2610,21600,1,1966
02-07-2014 00:00,300000,2,1,1010,11919,1,1947
02-07-2014 00:00,330000,4,2.5,2105,6093,2,2003
02-07-2014 00:00,723000,4,2.25,2430,4748,1.5,1928
02-07-2014 00:00,2271150,4,3.25,4040,18916,1,1954
02-07-2014 00:00,480000,5,2.5,2160,7737,2,1998
02-07-2014 00:00,496000,2,1,900,9260,1,1946
02-07-2014 00:00,625000,3,3,1820,1641,3,2006
02-07-2014 00:00,475000,4,2,2100,13468,1,1962
02-07-2014 00:00,275250,3,2.25,1520,7199,2,1992
02-07-2014 00:00,253000,2,1,1310,7128,1,1980
02-07-2014 00:00,630000,4,2.5,2190,9880,1,1979
02-07-2014 00:00,660500,5,2.5,2950,5500,1.5,1918
02-07-2014 00:00,262000,5,1,1870,7800,1,1962
02-07-2014 00:00,2147500,3,3.5,4660,5500,2,1909
02-07-2014 00:00,552000,3,2.5,1840,9900,1,1978
02-07-2014 00:00,1411600,2,2.5,3180,9400,2,1985
02-07-2014 00:00,736000,2,1,1500,4000,1,1933
02-07-2014 00:00,355000,3,1.75,1730,7416,1.5,1954
02-07-2014 00:00,305000,3,1,1580,7424,1,1962
02-07-2014 00:00,484998,4,2.5,1540,1870,2,2014
02-07-2014 00:00,1054690,4,3.5,3390,3979,2,2014
02-07-2014 00:00,334500,2,1.5,830,1858,2,2005
02-07-2014 00:00,475000,4,2.75,2620,6178,2,2013
02-07-2014 00:00,309780,3,2.5,2242,4500,2,2014
02-07-2014 00:00,795000,4,2.5,2890,7798,2,2005
02-07-2014 00:00,274500,3,2.25,1450,4050,2,2010
02-07-2014 00:00,265050,2,1.5,800,2119,2,2008
02-07-2014 00:00,567500,3,2.5,2280,2502,2,2006
02-07-2014 00:00,915000,3,4.5,3850,62726,2,2013
03-07-2014 00:00,285000,5,2.5,2270,6300,2,1995
03-07-2014 00:00,445838,3,2.5,2250,5692,2,2000
03-07-2014 00:00,304900,4,1.75,2600,11325,1,1969
03-07-2014 00:00,940000,4,2,2490,9525,2,1968
03-07-2014 00:00,1127000,4,2.5,3160,8281,2,1995
03-07-2014 00:00,835000,4,4.25,4930,25714,2,2005
03-07-2014 00:00,290000,3,1,1440,11250,1,1967
03-07-2014 00:00,250000,3,1.75,1770,8868,1,1959
03-07-2014 00:00,342000,4,2.5,2300,6448,2,2001
03-07-2014 00:00,1012000,4,2.5,2980,16263,2,1989
03-07-2014 00:00,400000,4,2.25,2230,7200,1,1963
03-07-2014 00:00,312500,3,1.75,1830,7969,1,1950
03-07-2014 00:00,267000,3,1,1740,10875,1,1962
03-07-2014 00:00,575000,3,1.75,1530,6743,1,1955
03-07-2014 00:00,810000,3,1.5,1520,9041,1,1954
03-07-2014 00:00,850000,3,2.5,3230,5000,2,1945
03-07-2014 00:00,1015000,3,3.25,3620,4000,2,2005
03-07-2014 00:00,1100000,4,3.75,5070,60123,2,2000
03-07-2014 00:00,240000,3,1.75,1570,8750,1,1960
03-07-2014 00:00,198000,4,1.75,2080,7200,1,1966
03-07-2014 00:00,565000,4,2.5,2230,8624,1,1969
03-07-2014 00:00,1195000,5,3,3420,18129,2,1952
03-07-2014 00:00,340000,8,2.75,2790,6695,1,1977
03-07-2014 00:00,815000,4,2.5,3150,4203,2,2002
03-07-2014 00:00,1875000,4,3.25,3930,10929,2,2006
03-07-2014 00:00,588000,5,3,2190,4900,2,1940
03-07-2014 00:00,280500,4,2.5,1890,6962,2,1997
03-07-2014 00:00,390000,4,2,1900,76877,1,2004
03-07-2014 00:00,509000,2,1.5,1930,3521,2,1989
03-07-2014 00:00,490600,3,2.5,3316,11447,2,1986
03-07-2014 00:00,650000,3,1.5,1380,4500,1,1960
03-07-2014 00:00,715000,3,4,2080,2250,3,1997
03-07-2014 00:00,529950,3,1,1240,5000,1.5,1909
03-07-2014 00:00,265000,3,1,1020,8610,1,1959
03-07-2014 00:00,1755000,3,2,2360,4800,2,1909
03-07-2014 00:00,1140000,3,2.5,2780,33503,1.5,1969
03-07-2014 00:00,610000,3,2,2300,13418,1,1955
03-07-2014 00:00,554729,4,2.5,2020,4350,2,1943
03-07-2014 00:00,395000,5,1.75,1840,10453,1,1948
03-07-2014 00:00,341000,3,1,1390,4814,1.5,1908
03-07-2014 00:00,264500,4,2.25,2060,11385,1,1962
03-07-2014 00:00,395000,4,2.75,2640,35070,1.5,1963
03-07-2014 00:00,640000,3,2.25,1980,10115,1,1959
03-07-2014 00:00,430000,3,1.5,1810,5080,1,1958
03-07-2014 00:00,410000,4,2.5,1700,9000,1,1972
03-07-2014 00:00,220000,4,1,1200,6000,1.5,1923
03-07-2014 00:00,1625000,4,3.25,2980,3600,2,1999
03-07-2014 00:00,405500,2,2.75,1350,1252,2,2006
03-07-2014 00:00,633000,4,2.5,2360,10000,1,1977
03-07-2014 00:00,295950,2,1,1190,6200,1,1948
03-07-2014 00:00,1042031,4,5,4110,43560,2,1978
03-07-2014 00:00,605000,4,2.5,2800,10786,1,1970
03-07-2014 00:00,255000,2,1.5,920,1598,2,1995
03-07-2014 00:00,474000,3,1.75,1530,8000,2,1978
03-07-2014 00:00,370000,2,1,860,5040,1,1956
03-07-2014 00:00,288000,3,2.5,1520,3593,2,2004
03-07-2014 00:00,100000,2,0.75,660,5240,1,1912
03-07-2014 00:00,1150000,5,2.5,3580,8921,2,2000
03-07-2014 00:00,600000,5,2.25,3000,13899,2,1975
03-07-2014 00:00,515000,5,3.25,2740,9629,1,1977
03-07-2014 00:00,345000,4,2.5,2040,5523,2,1999
03-07-2014 00:00,975000,6,2.75,2520,54160,2,1954
03-07-2014 00:00,850000,3,2,2470,8800,2,1961
03-07-2014 00:00,439990,3,2.5,1930,1348,2,2005
03-07-2014 00:00,554950,3,2.5,2950,10254,2,2006
03-07-2014 00:00,605000,3,2.5,2610,6405,2,2001
03-07-2014 00:00,609000,3,1.75,1630,1526,3,2014
03-07-2014 00:00,425000,3,1.5,1400,1022,3,2007
03-07-2014 00:00,399900,2,1.75,1410,1005,1.5,2011
03-07-2014 00:00,1025000,4,3.5,4370,10860,2,2008
03-07-2014 00:00,2351956,4,4.25,5010,19412,2,2014
03-07-2014 00:00,519995,4,3,2590,6160,2,2014
04-07-2014 00:00,625000,3,1.5,1300,7200,1,1960
04-07-2014 00:00,600000,3,2.5,2320,7609,2,2003
05-07-2014 00:00,1200000,4,2.5,2700,4275,2,2004
05-07-2014 00:00,1738000,4,2.25,2920,6513,2,1937
05-07-2014 00:00,671000,4,3,3130,5700,1.5,1953
05-07-2014 00:00,459500,3,1.75,1470,4950,1,1984
05-07-2014 00:00,499000,3,2.5,1540,1326,3,1995
06-07-2014 00:00,1280000,4,2.5,3160,4620,1.5,1917
06-07-2014 00:00,395000,3,1.75,1480,7700,1,1975
07-07-2014 00:00,861990,5,2.75,3595,5639,2,2014
07-07-2014 00:00,382500,2,1,1190,4440,1,1981
07-07-2014 00:00,404950,4,2.25,2340,217014,1,1982
07-07-2014 00:00,530000,3,1.75,1320,2500,1,1918
07-07-2014 00:00,195000,2,1,1190,27007,1,1910
07-07-2014 00:00,747500,4,2.25,2350,18600,2,1977
07-07-2014 00:00,199990,3,1,1100,8560,1,1961
07-07-2014 00:00,548800,4,1,1660,4704,1.5,1930
07-07-2014 00:00,870000,4,3,3040,36246,1.5,1923
07-07-2014 00:00,588000,3,2,1860,4777,2,1908
07-07-2014 00:00,775000,4,3.25,4100,241322,2,1981
07-07-2014 00:00,670000,6,3,4050,36171,2,1970
07-07-2014 00:00,445000,2,2,1240,2500,2,1985
07-07-2014 00:00,300000,4,3,2200,10800,1,1960
07-07-2014 00:00,480000,3,2.25,1680,9090,1,1959
07-07-2014 00:00,300000,3,1,930,5160,1.5,1919
07-07-2014 00:00,360000,3,1.5,1800,22000,2,1931
07-07-2014 00:00,527000,6,3.5,3000,8401,1,1979
07-07-2014 00:00,875000,3,1.5,1820,12686,1,1952
07-07-2014 00:00,266000,4,2.25,1995,7102,2,1981
07-07-2014 00:00,866000,4,3.25,3990,9786,2,2004
07-07-2014 00:00,335950,2,1.5,800,5192,1,1951
07-07-2014 00:00,215000,3,1,960,9563,1,1967
07-07-2014 00:00,481000,4,2.5,2286,8269,2,2002
07-07-2014 00:00,320000,3,1.75,2220,11646,1,1950
07-07-2014 00:00,295000,3,1.75,1940,7500,1.5,1918
07-07-2014 00:00,295000,3,1.5,1640,7222,2,1908
07-07-2014 00:00,320000,3,1,1120,10576,1,1969
07-07-2014 00:00,780000,4,2,2600,4800,1,1953
07-07-2014 00:00,437500,3,2,1490,4800,2,1948
07-07-2014 00:00,443000,5,1.75,1650,3000,1.5,1902
07-07-2014 00:00,575000,4,2.5,2400,6137,2,1990
07-07-2014 00:00,245000,2,1,1500,6685,1,1926
07-07-2014 00:00,450000,3,2.5,1990,12793,2,1993
07-07-2014 00:00,536000,2,1.5,1130,746,2,2009
07-07-2014 00:00,685000,3,3.25,2030,11070,2,1980
07-07-2014 00:00,373000,4,1.75,1590,7920,2,1960
07-07-2014 00:00,450000,3,1.75,1480,8394,1,1971
07-07-2014 00:00,645000,4,2.5,2690,18653,2,1985
07-07-2014 00:00,1275000,3,2.5,3870,46609,2,1997
07-07-2014 00:00,230000,3,1,1390,6000,1,1954
07-07-2014 00:00,593000,3,2.75,1830,1850,2,2011
07-07-2014 00:00,558000,2,2,1580,5750,1,1910
07-07-2014 00:00,538250,3,2.25,2590,15229,2,1984
07-07-2014 00:00,475000,5,2.5,2510,8050,1,1977
07-07-2014 00:00,209950,3,1.5,1180,7300,1,1968
07-07-2014 00:00,410000,3,2.25,1450,19206,2,1989
07-07-2014 00:00,1636000,3,2.5,3110,6765,2,1946
07-07-2014 00:00,670000,5,2.5,2860,68519,2,1958
07-07-2014 00:00,821000,3,2.75,2760,8476,1,1967
07-07-2014 00:00,665000,5,2,2800,17788,1,1963
07-07-2014 00:00,339000,3,2.5,1450,3748,2,2004
07-07-2014 00:00,631500,4,2,2530,5650,1.5,1910
07-07-2014 00:00,570000,3,2,1640,2808,1,1924
07-07-2014 00:00,437000,3,1.75,2220,17568,1,1967
07-07-2014 00:00,542500,3,2.5,2040,10086,2,1987
07-07-2014 00:00,229500,3,1,1230,6000,1,1967
07-07-2014 00:00,170500,2,1,1060,7700,1,1981
07-07-2014 00:00,391500,3,2.5,1920,9625,2,1993
07-07-2014 00:00,296475,3,2.5,1520,4170,2,2004
07-07-2014 00:00,1450000,4,3.25,3770,4103,2,1925
07-07-2014 00:00,888550,3,2.5,3540,38322,2,1989
07-07-2014 00:00,1360000,4,3,5430,108900,2,1987
07-07-2014 00:00,328000,3,2,2250,7904,1.5,1998
07-07-2014 00:00,300000,4,2.5,2090,5195,2,2007
07-07-2014 00:00,500000,3,2.5,1720,3012,2,2011
07-07-2014 00:00,494815,3,2.5,1910,2091,2,2014
07-07-2014 00:00,378000,3,2.5,1601,2491,3,2007
07-07-2014 00:00,505000,2,2.25,1060,1209,2,2006
07-07-2014 00:00,680000,4,2.75,2330,3920,2,2005
07-07-2014 00:00,351999,3,2.5,2370,4200,2,2014
07-07-2014 00:00,510000,3,2.5,1420,1237,3,2014
07-07-2014 00:00,1300000,4,2.25,2360,4000,2,2013
07-07-2014 00:00,374000,2,1.5,1260,1575,2,2001
07-07-2014 00:00,509900,3,2.5,3030,9053,2,2009
07-07-2014 00:00,230000,3,1.75,1140,1201,2,2014
08-07-2014 00:00,527700,5,2.5,2820,9375,1,1968
08-07-2014 00:00,438000,2,2,1270,1372,3,2000
08-07-2014 00:00,900000,3,2.5,3180,12600,2,1978
08-07-2014 00:00,1131000,3,2.25,2790,13791,1,2006
08-07-2014 00:00,439000,4,2.25,2570,9503,2,1980
08-07-2014 00:00,315000,2,1,1080,2674,1,1919
08-07-2014 00:00,765000,4,4,3010,7221,2,2004
08-07-2014 00:00,332000,3,2.25,2120,14915,1,1979
08-07-2014 00:00,600000,3,2.25,1900,46609,1.5,1969
08-07-2014 00:00,378500,3,2.5,2860,43821,2,1990
08-07-2014 00:00,190000,3,1,910,10575,1,1968
08-07-2014 00:00,645000,4,2.5,2850,37522,2,1987
08-07-2014 00:00,780000,2,2.5,2560,2500,2,1901
08-07-2014 00:00,370000,3,1.75,1570,16817,2,1982
08-07-2014 00:00,875000,4,3.5,3110,108464,2,1979
08-07-2014 00:00,1049000,4,3.75,4740,126759,2,1991
08-07-2014 00:00,479000,3,1,1340,13750,1,1955
08-07-2014 00:00,245000,4,2.25,2600,6390,1,1978
08-07-2014 00:00,542000,3,1.75,1070,8030,1,1966
08-07-2014 00:00,557500,3,2.25,1820,9670,2,1984
08-07-2014 00:00,480000,2,1,1060,3040,1,1924
08-07-2014 00:00,330000,3,2.25,2220,4060,1,1993
08-07-2014 00:00,160000,3,1,1350,8700,1.5,1942
08-07-2014 00:00,695500,5,2.75,2510,9180,1,1975
08-07-2014 00:00,235500,5,2.5,2340,13713,1,1967
08-07-2014 00:00,326500,3,1,1060,7920,1,1968
08-07-2014 00:00,300000,4,2.5,2200,8065,2,1998
08-07-2014 00:00,267000,3,1,1400,8100,1.5,1944
08-07-2014 00:00,292600,3,1.5,1520,7123,1,1959
08-07-2014 00:00,362000,5,3,1810,3000,2,1998
08-07-2014 00:00,1087500,2,2,2360,11340,1.5,1997
08-07-2014 00:00,357562,2,1.75,1210,1032,2,2014
08-07-2014 00:00,789900,3,2.5,3420,25150,1,1987
08-07-2014 00:00,513000,3,2.5,1810,4592,2,1992
08-07-2014 00:00,336000,3,2.25,2760,10160,1,1969
08-07-2014 00:00,560000,4,2.25,1950,9800,1,1968
08-07-2014 00:00,1150000,3,2.5,3830,48743,2,1991
08-07-2014 00:00,410000,4,2.25,2060,7283,1,1963
08-07-2014 00:00,371500,3,1,1650,6400,1,1954
08-07-2014 00:00,368000,4,1.75,2100,11942,1,1964
08-07-2014 00:00,650000,4,3,3720,57499,1,2003
08-07-2014 00:00,308950,4,2.5,1920,8562,2,1994
08-07-2014 00:00,440000,3,2,1860,217800,2,1998
08-07-2014 00:00,630000,2,2.5,2290,3507,2,2005
08-07-2014 00:00,228950,3,1.75,1200,9085,1,1968
08-07-2014 00:00,782000,4,3.5,5270,53428,2,2004
08-07-2014 00:00,245000,3,2.5,1600,2788,2,1992
08-07-2014 00:00,410000,4,2.5,2560,4020,2,2006
08-07-2014 00:00,427550,2,1,880,4000,1,1940
08-07-2014 00:00,235000,2,1,1020,7920,1,1939
08-07-2014 00:00,210000,3,2,960,9380,1,1949
08-07-2014 00:00,485000,4,2.25,1900,7200,1,1977
08-07-2014 00:00,410000,3,2,1320,6000,1.5,1920
08-07-2014 00:00,435000,4,2.75,2230,9640,1,1998
08-07-2014 00:00,300000,3,1,1150,7314,1,1960
08-07-2014 00:00,455000,4,3.5,3440,6000,2,2002
08-07-2014 00:00,210000,3,1,1070,8179,1,1949
08-07-2014 00:00,1050000,4,2.75,2250,3433,1.5,1927
08-07-2014 00:00,458400,4,2.5,1910,10300,1,1921
08-07-2014 00:00,390000,3,1.75,1180,16552,1,1967
08-07-2014 00:00,148226,3,1,1400,7360,1,1968
08-07-2014 00:00,711600,4,3,3580,9316,2.5,1991
08-07-2014 00:00,819000,3,2.75,3176,13391,2,1985
08-07-2014 00:00,613000,2,2,1170,1890,1.5,1927
08-07-2014 00:00,592350,2,2,1570,4665,1,2006
08-07-2014 00:00,232000,3,1.5,1460,15000,1,1966
08-07-2014 00:00,250000,3,1.75,1140,10400,1,1983
08-07-2014 00:00,115000,1,2,1150,9812,1,1962
08-07-2014 00:00,1115000,4,2.5,3180,31931,1,1978
08-07-2014 00:00,585000,4,2.5,2630,6185,2,1999
08-07-2014 00:00,580000,3,2.25,1940,5980,1,1987
